,open,close,high,low,volume
951,20349.05,20394.642,20417.723,20347.307,19194.0
952,20394.725,20091.2959,20402.9559,20009.019,33228.0
953,20100.716,20129.093,20152.551,20053.129,20606.0
954,20126.086,20098.821,20143.6169,20036.337,22244.0
955,20102.521,20130.482,20203.975,20063.4199,22584.0
956,20129.389,20180.056,20192.39,19945.629,38500.0
957,20178.979,20280.862,20316.318,20165.261000000002,26830.0
958,20279.6709,20227.04,20299.11,20223.451,12920.0
959,20226.249,20298.247,20323.105,20226.249,16862.0
960,20487.334,20450.201,20540.593999999997,20419.433,25534.0
961,20451.093,20416.004,20469.971999999998,20394.197,14626.0
962,20416.004,20424.698,20460.922,20370.694,16632.0
963,20424.698,20560.6339,20586.825,20422.736,35414.0
964,20561.58,20635.877,20695.596999999998,20555.168,28310.0
965,20632.84,20591.504,20656.05,20587.156000000003,11484.0
966,20601.879,20640.226000000002,20648.808999999997,20577.167,10652.0
967,20636.432,20961.113,21005.3849,20600.265,32798.0
968,20962.178,20946.816000000003,20982.877999999997,20896.556,21074.0
969,20947.725,20936.396,20957.61,20922.738999999998,7726.0
970,20938.615,20916.442,20979.785,20908.664,15716.0
971,20917.648,21031.725,21061.142999999996,20812.28,30404.0
972,21033.0099,21022.394,21057.432,20994.484,14390.0
973,21026.593999999997,21423.575,21489.029,21022.43,47178.0
974,21427.178,21402.332000000002,21455.947999999997,21314.162,29614.0
975,21713.665,21835.912999999997,21835.912999999997,21713.665,986.0
976,21835.912999999997,21835.912999999997,21835.912999999997,21835.912999999997,80.0
977,21835.912999999997,21835.912999999997,21835.912999999997,21835.912999999997,46.0
978,21835.912999999997,22686.322,22702.792,21835.912999999997,25894.0
979,22690.11,22663.222,22700.487,22589.037,32606.0
980,22659.988999999998,22651.2769,22667.287,22611.409,15192.0
981,22646.057,22713.487999999998,22715.238999999998,22646.057,9704.0
982,22713.487999999998,21880.462000000003,22717.102000000003,21617.662,38912.0
983,21875.007,22113.879,22280.665,21873.787,43002.0
984,22120.644,21751.0459,22197.964,21649.623,53912.0
985,21751.677000000003,21845.007999999998,21855.6169,21740.722999999998,29840.0
986,21847.935,22226.866,22301.6339,21765.542,50768.0
987,22227.292999999998,22247.097,22302.553,22178.066000000003,32822.0
988,22248.803,22311.732000000004,22337.161,22244.997000000003,22150.0
989,22312.007999999998,22294.7959,22337.769,22265.827,25214.0
990,22418.072,22497.392000000003,22611.519,22413.088,40876.0
991,22496.142999999996,22452.462000000003,22500.6,22412.982000000004,26424.0
992,22438.9559,22164.077,22438.9559,22080.901,54174.0
993,22164.077,21732.5089,22226.827,21732.5089,46418.0
994,21732.5089,21689.7769,21732.5089,21689.7769,650.0
995,21689.7769,21689.7769,21689.7769,21689.7769,144.0
996,21689.7769,21689.7769,21689.7769,21689.7769,48.0
997,21689.7769,21170.339,21690.092999999997,20961.414,45254.0
998,21166.262000000002,21274.113999999998,21339.673,21069.3669,50826.0
999,21270.526,21317.197,21384.6339,21249.047000000002,37094.0
1000,21316.718999999997,21325.658,21348.183999999997,21280.302000000003,19718.0
1001,21325.658,21295.548,21392.297000000002,21253.0639,37186.0
1002,21294.432999999997,21142.002999999997,21342.414,21065.162999999997,38112.0
1003,21143.505,21090.801,21158.414,21043.102000000003,34762.0
1004,21100.479,21147.428,21202.4,21081.035,32266.0
1005,20678.898999999998,20595.3849,20678.898999999998,20595.3849,762.0
1006,20595.3849,20595.3849,20595.3849,20595.3849,64.0
1007,20595.3849,20595.3849,20595.3849,20595.3849,440.0
1008,20595.3849,20445.575,20595.3849,20322.243000000002,32260.0
1009,20442.164,20164.047,20456.065,20091.139,52702.0
1010,20159.7059,19961.85,20159.7059,19790.773,50554.0
1011,19972.568,20024.1,20088.868000000002,19941.145,36854.0
1012,20024.016,19924.491,20055.749,19861.776,59350.0
1013,19939.047,19882.517,19951.078,19749.19,31402.0
1014,19885.535,19774.623,19896.238,19718.087,27400.0
1015,19771.397,20024.737,20066.264,19747.322,43398.0
1016,20019.608,20234.698,20336.168,19986.256,63842.0
1017,20236.16,20242.589,20284.115,20196.246,20378.0
1018,20242.589,20279.8489,20289.823,20235.003,12168.0
1019,20278.084,20240.978,20287.082,20222.113999999998,14814.0
1020,20424.629,20479.949,20548.551,20371.5639,52078.0
1021,20482.895,20468.715,20501.051,20463.025,13198.0
1022,20467.198,20433.494,20487.093999999997,20420.705,12864.0
1023,20433.494,20200.906000000003,20458.994,20132.361,33000.0
1024,20203.995,20045.9559,20240.914,20001.04,27886.0
1025,20044.411,20011.626,20087.72,19955.035,23270.0
1026,20000.646,19826.334,20005.205,19826.334,32780.0
1027,19826.334,19365.499,19826.334,19233.516,38100.0
1028,19371.053,19427.596999999998,19431.3309,19340.467,34476.0
1029,19429.038,19709.287,19712.282,19391.568,36882.0
1030,19702.647,19742.203,19761.2,19617.4389,36728.0
1031,19741.07,19570.223,19799.643,19535.883,40514.0
1032,19569.863,19505.163,19574.247,19385.83,39274.0
1033,19505.163,19453.107,19507.198,19403.299,24172.0
1034,19454.659,19371.576,19511.819,19352.217,20830.0
1035,19176.012,19183.416,19254.569,19135.337,47292.0
1036,19181.872,19168.0089,19189.226000000002,19004.908,36198.0
1037,19166.863999999998,19120.601000000002,19182.623,19097.752,18008.0
1038,19120.601000000002,19316.29,19338.177,19104.335,38922.0
1039,19317.175,19233.835,19318.77,19231.138,17022.0
1040,19226.178,19174.792,19256.268,19168.249,19026.0
1041,19173.975,19077.147,19175.591,19038.693,28518.0
1042,19077.147,19255.302,19255.302,19065.862,40642.0
1043,19255.302,19261.318,19280.99,19201.6349,16360.0
1044,19261.318,19255.782,19275.804,19132.98,25450.0
1045,19251.651,19348.432,19372.4209,19240.659,25910.0
1046,19348.79,19591.5989,19601.372,19341.748,52660.0
1047,19591.5989,19549.281000000003,19651.215,19535.655,39762.0
1048,19547.734,19596.574,19660.203,19530.833,25720.0
1049,19596.574,19639.106,19657.012,19559.86,29108.0
1050,19774.999,19778.431,19823.906000000003,19708.858,43602.0
1051,19773.026,19783.304,19810.7589,19749.723,15790.0
1052,19780.077,19785.1519,19815.217,19755.372,12428.0
1053,19785.1519,19484.361,19792.723,19475.721,27034.0
1054,19486.9739,19431.44,19492.776,19402.468,22006.0
1055,19437.2419,19454.076,19458.976000000002,19421.3309,8862.0
1056,19448.273999999998,19529.957,19531.498,19434.949,12948.0
1057,19532.799,19324.29,19551.784,19311.09,25404.0
1058,19321.608,19355.9919,19367.708,19199.393,26820.0
1059,19353.574,19336.407,19367.871,19308.46,17504.0
1060,19339.4739,19398.093,19420.9,19339.006999999998,19058.0
1061,19405.4919,19559.006999999998,19564.9,19397.396,38102.0
1062,19553.113999999998,19556.804,19564.459,19535.459,16436.0
1063,19562.697,19551.118000000002,19572.771,19538.451,12926.0
1064,19550.765,19520.025,19560.218,19458.63,27730.0
1065,19552.619,19464.175,19579.848,19376.139,24446.0
1066,19465.014,19453.068,19508.651,19441.554,12966.0
1067,19454.745,19448.732,19460.705,19429.862,10270.0
1068,19448.732,19427.368000000002,19503.793999999998,19361.947,24080.0
1069,19424.77,19439.123,19465.429,19402.973,11888.0
1070,19444.225,19415.791,19446.158,19412.499,6904.0
1071,19419.293,19422.428,19439.55,19414.343,7600.0
1072,19422.428,19494.375,19526.534,19422.428,12922.0
1073,19494.375,19478.396,19494.375,19469.19,4334.0
1074,19479.1169,19467.782,19479.333,19449.477,5460.0
1075,19468.841,19461.337,19472.462,19455.574,3224.0
1076,19458.6529,19604.417,19679.612,19411.334,38208.0
1077,19612.79,19610.768,19645.7959,19607.39,13458.0
1078,19613.878,19585.411,19625.085,19585.411,11386.0
1079,19585.03,19598.461,19624.412,19585.03,12834.0
1080,19612.248,19506.8139,19612.248,19476.056,15262.0
1081,19506.8139,19508.381999999998,19514.816000000003,19492.017,6564.0
1082,19508.381999999998,19469.683999999997,19514.8489,19434.112,16332.0
1083,19469.683999999997,19598.292,19614.161,19457.4919,19354.0
1084,19597.7059,19631.405,19658.256999999998,19569.926,15264.0
1085,19631.405,19625.327,19641.98,19613.75,6220.0
1086,19629.693,19671.422,19674.712,19623.502,8284.0
1087,19670.345,20121.213,20139.131999999998,19662.949,37902.0
1088,20123.255,20112.78,20152.269,20074.412,14010.0
1089,20113.3839,20068.333,20133.523,20048.401,9852.0
1090,20072.026,20186.906000000003,20205.116,20050.904,20576.0
1091,20188.575,20107.9559,20235.7779,19959.879,35238.0
1092,20109.5269,20145.095,20161.499,20085.589,13748.0
1093,20145.095,20129.575,20148.851000000002,20093.984,9914.0
1094,20132.2239,20122.686,20193.465,20122.686,20744.0
1095,20046.326,20057.53,20105.083,19985.854,27344.0
1096,20057.066000000003,20055.306,20070.709,20035.586,6034.0
1097,20056.596999999998,20019.606,20065.215,20009.036,10946.0
1098,20019.606,20017.561,20056.405,20004.6879,23194.0
1099,20019.9019,19944.368000000002,20032.841,19917.573,19788.0
1100,19943.918999999998,20003.2959,20003.2959,19932.1699,13312.0
1101,20004.788,20416.44,20482.003,20004.788,53234.0
1102,20414.894,20522.138,20600.248,20316.888,74520.0
1103,20520.1709,20510.293999999998,20555.455,20490.734,20264.0
1104,20508.89,20552.154,20582.857,20504.756999999998,24864.0
1105,20552.602,20407.446,20582.8139,20392.041,33876.0
1106,20407.446,20495.165,20495.165,20304.191000000003,44550.0
1107,20494.336,20429.97,20505.869,20425.791,23604.0
1108,20431.398999999998,20464.496,20479.2779,20414.394,12980.0
1109,20464.496,20406.892,20568.714,20389.037,47606.0
1110,20522.121,20501.765,20539.241,20487.508,34932.0
1111,20501.765,20447.256999999998,20510.316000000003,20427.11,18134.0
1112,20447.256999999998,20435.643,20460.852,20394.762,18842.0
1113,20435.643,20222.0459,20440.686,20222.0459,75176.0
1114,20209.925,20198.55,20218.646,20105.702,42536.0
1115,20174.755,20108.918999999998,20180.907,20108.8309,7940.0
1116,20108.918999999998,20108.918999999998,20108.918999999998,20108.918999999998,0.0
1117,20108.918999999998,20140.441000000003,20197.508,20107.056,17896.0
1118,20138.506999999998,20245.984,20262.622,20137.767,24582.0
1119,20245.984,20257.714,20306.753,20204.208,25288.0
1120,20257.714,20299.168999999998,20320.293999999998,20229.323,23116.0
1121,20301.103,20350.872,20406.411,20269.712,35422.0
1122,20352.521,20351.804,20388.8309,20334.855,31850.0
1123,20349.523,20460.426,20485.572,20339.667,37180.0
1124,20460.426,20353.518,20477.611,20321.753,34776.0
1125,20019.981,19985.263,20032.465,19854.998,53634.0
1126,19984.8669,19953.31,20011.53,19927.853,21700.0
1127,19955.025,19958.451,19990.804,19926.637,19922.0
1128,19958.451,20208.125,20246.488999999998,19906.988999999998,43730.0
1129,20207.473,20227.922,20251.408,20205.668999999998,18582.0
1130,20231.148999999998,20234.995,20250.173,20224.391,9298.0
1131,20236.749,20028.248,20242.822,20022.413,33292.0
1132,20019.159,19993.175,20080.586,19936.55,47210.0
1133,19993.175,19951.88,19998.716,19919.34,21016.0
1134,19951.22,19972.728,19997.644,19951.22,11430.0
1135,19972.728,19957.1529,19988.8489,19920.931,19786.0
1136,19956.369,20039.004,20159.281000000003,19945.096999999998,35082.0
1137,20038.345,20011.481,20041.479,19980.159,16466.0
1138,20014.737,20087.398,20110.726000000002,20014.737,19034.0
1139,20092.166,20045.826,20113.252,20045.826,26666.0
1140,20286.25,20439.085,20549.289,20286.25,61540.0
1141,20444.763,20436.586,20490.415,20412.8839,29256.0
1142,20434.982,20671.862,20673.323,20428.293,65626.0
1143,20671.862,20487.62,20673.981,20359.625,61810.0
1144,20484.936,20627.8,20647.577,20469.898999999998,51244.0
1145,20628.991,20552.199,20636.6,20512.512,36914.0
1146,20545.473,20606.4389,20622.593,20533.258,42904.0
1147,20612.547,20675.648999999998,20782.751,20552.748,82598.0
1148,20677.916,20631.589,20693.6529,20600.5809,45862.0
1149,20632.02,20660.731,20663.803,20605.699,29376.0
1150,20658.866,20654.961,20693.54,20635.136000000002,35086.0
1151,20651.08,20386.911,20659.583,20328.15,55138.0
1152,20391.515,20435.043999999998,20443.835,20342.918999999998,26502.0
1153,20432.69,20417.052,20468.271,20417.052,13052.0
1154,20420.096,20342.703999999998,20452.73,20338.732,17584.0
1155,20517.111,20489.988,20552.158,20450.622,32714.0
1156,20490.3,20456.223,20490.3,20436.199,23588.0
1157,20456.223,20457.584,20475.888,20425.736,23452.0
1158,20457.584,20486.668999999998,20510.065,20419.805,25014.0
1159,20486.668999999998,20534.805,20549.211,20448.703999999998,19726.0
1160,20528.874,20483.628,20547.203,20472.753,19612.0
1161,20487.5099,20492.953,20502.623,20484.892,6576.0
1162,20495.793999999998,20734.1879,20850.022,20493.6699,52352.0
1163,20734.952,20722.154,20791.076,20685.1529,45942.0
1164,20721.366,20855.606,20898.923,20698.526,53854.0
1165,20855.263,20960.142,21008.147,20842.692,93416.0
1166,20964.576,21096.162,21147.572999999997,20912.087,75038.0
1167,21104.716,20761.803,21110.9019,20650.525,58826.0
1168,20767.541,20771.071,20809.308999999997,20751.118000000002,23264.0
1169,20764.245,20683.373,20794.502,20623.906000000003,47762.0
1170,21351.478,21224.517000000003,21386.994,21184.08,84464.0
1171,21220.898999999998,21305.25,21378.282000000003,21215.182,39276.0
1172,21302.35,21239.207000000002,21327.785,21225.897,37684.0
1173,21239.207000000002,21191.167999999998,21330.3309,21058.318,45492.0
1174,21189.24,21290.132,21313.7239,21150.25,27926.0
1175,21296.089,21293.326,21380.631,21289.303,52218.0
1176,21285.376,21270.2779,21315.265,21186.837000000003,35188.0
1177,21271.179,21022.6889,21481.072999999997,20878.763,102498.0
1178,21024.868,21113.557999999997,21116.46,21014.1339,60694.0
1179,21113.9,21125.713,21167.266,21082.84,51800.0
1180,21124.269,20993.947999999997,21140.326,20949.801,72626.0
1181,20990.118,21765.066000000003,21889.916,20889.138,95464.0
1182,21765.955,21754.731,21811.488999999998,21751.93,38920.0
1183,21755.05,21792.519,21818.243,21746.232000000004,35688.0
1184,21790.964,21687.2769,21792.519,21665.7599,51412.0
1185,21537.786,21585.78,21607.866,21486.3,80264.0
1186,21583.007,21592.016,21615.811,21555.686,41836.0
1187,21590.382999999998,21570.856,21617.016,21558.712000000003,24418.0
1188,21570.856,21970.574,21992.763,21541.833,71004.0
1189,21967.549,21873.056,21981.031000000003,21867.121,74458.0
1190,21878.745,21865.877,21911.4209,21862.172000000002,20798.0
1191,21860.896,21678.227000000003,21862.785,21665.148999999998,56492.0
1192,21675.111,21715.031000000003,21835.9,21512.234,124282.0
1193,21712.339,21676.783,21736.271,21611.918999999998,50262.0
1194,21680.891,21673.846,21728.678,21649.7779,33552.0
1195,21679.553,21694.087000000003,21740.22,21667.765,43702.0
1196,21692.207000000002,20944.058999999997,21719.6,20835.511000000002,85430.0
1197,20941.968,21085.167,21116.351000000002,20922.111,42152.0
1198,21092.033,21522.835,21895.747000000003,21077.035,75598.0
1199,21519.574,21507.102000000003,21540.486,21454.381,62920.0
1200,22083.269,22085.775,22116.891,22000.444,58388.0
1201,22086.303,22117.382999999998,22118.449,22080.411,12222.0
1202,22117.412,22116.4199,22117.658,22100.766,11662.0
1203,22116.4199,22223.5,22309.6889,22084.332000000002,46732.0
1204,22228.479,22105.424,22234.142000000003,22040.227000000003,57042.0
1205,22098.542999999998,22074.005,22132.595,22054.453999999998,25438.0
1206,22082.79,21967.924,22134.022999999997,21963.334,41846.0
1207,21965.241,22393.799,22458.797000000002,21959.067000000003,85982.0
1208,22388.764,22433.327999999998,22455.789,22376.773999999998,39638.0
1209,22431.751,22729.712000000003,22858.485,22428.93,87714.0
1210,22727.406000000003,22798.529,22919.4029,22724.435,114496.0
1211,22796.894,23410.352000000003,23508.3309,22709.061,129174.0
1212,23410.65,23549.315,23551.319,23409.673,45044.0
1213,23549.646,23551.319,23551.319,23548.947,4554.0
1214,23551.319,23551.319,23551.319,23551.319,1518.0
1215,24440.572,24602.304,24607.107000000004,24216.24,104658.0
1216,24602.499,24462.822,24603.252,24435.196,49178.0
1217,24450.749,23794.822999999997,24450.749,23613.847999999998,115072.0
1218,23794.822999999997,24421.071,24574.118,23533.106,135938.0
1219,24427.238999999998,24072.465,24447.1699,23753.946,118052.0
1220,24066.097,24128.842999999997,24148.2949,24040.457000000002,73416.0
1221,24128.7949,24374.155,24422.9559,24128.7949,109258.0
1222,24382.784,23282.177000000003,24447.266,23282.177000000003,75412.0
1223,23282.177000000003,23282.177000000003,23282.272,23282.177000000003,254.0
1224,23282.177000000003,23282.177000000003,23282.177000000003,23282.177000000003,134.0
1225,23282.177000000003,23282.177000000003,23282.177000000003,23282.177000000003,4.0
1226,23282.177000000003,23301.917,23660.636000000002,23201.5,77444.0
1227,23298.972999999998,22724.335,23334.839,22424.567000000003,130604.0
1228,22732.105,22877.19,22890.922000000002,22663.4739,95818.0
1229,22872.126,22975.061,23142.336,22856.291,107612.0
1230,22069.785,22056.334,22280.1,22039.682999999997,59064.0
1231,22057.11,22041.712000000003,22068.673,22039.891,11850.0
1232,22041.712000000003,22040.7059,22124.655,22039.7949,14122.0
1233,22040.7059,21836.714,22042.75,21750.11,31512.0
1234,21820.532000000003,21857.586,21899.793999999998,21693.637000000002,60270.0
1235,21853.72,22022.256,22073.892999999996,21849.632,43538.0
1236,22015.0269,21892.284,22045.166,21855.9389,46582.0
1237,21891.678,21002.5,21945.408,21002.5,37724.0
1238,21002.5,21002.5,21003.395,21002.5,3630.0
1239,21002.5,21002.5,21002.5,21002.5,1382.0
1240,21002.5,21002.5,21002.5,21002.5,714.0
1241,21002.5,21258.167,21340.73,20944.363999999998,81322.0
1242,21266.162999999997,21287.336,21319.572999999997,21217.447,52992.0
1243,21291.22,21080.632,21304.182999999997,21070.572,52664.0
1244,21074.568,21544.2959,21578.662,21061.3669,61244.0
1245,21899.712000000003,22024.022,22024.022,21899.712000000003,2432.0
1246,22024.022,22024.022,22024.022,22024.022,32.0
1247,22024.022,22061.821,22061.821,22024.022,702.0
1248,22061.821,21367.882,22061.821,21343.0279,24194.0
1249,21352.368,21668.697999999997,21716.718999999997,21323.168999999998,51444.0
1250,21657.576,21724.931,21750.297000000002,21588.238999999998,31702.0
1251,21717.764,21715.593999999997,21803.622000000003,21675.103,26336.0
1252,21718.132,21960.994,21991.601000000002,21708.68,78382.0
1253,21960.673,21954.827999999998,22026.522999999997,21884.324,57128.0
1254,21952.339,22107.77,22115.375,21869.1879,63692.0
1255,22113.882999999998,22063.502,22213.251,22040.584,88082.0
1256,22070.029,21891.915,22097.442000000003,21884.031000000003,45840.0
1257,21882.2059,21988.262000000002,22010.662,21814.429,34402.0
1258,21990.406000000003,21957.782000000003,22045.961,21952.174,37604.0
1259,21957.782000000003,21925.0279,21972.7949,21905.7949,45708.0
1260,21930.632999999998,21954.493,22003.53,21883.472,32330.0
1261,21956.571,21913.892000000003,21969.99,21901.022999999997,17204.0
1262,21916.648999999998,21938.577999999998,21952.297000000002,21840.591,23122.0
1263,21938.577999999998,21402.501,21938.577999999998,21391.194,33136.0
1264,21404.705,21405.15,21419.235,21317.861,27818.0
1265,21404.15,21435.207000000002,21456.39,21381.952,16194.0
1266,21432.053,21313.263,21437.132,21300.106,20012.0
1267,21306.057,21145.767999999996,21339.857000000004,21007.627,44366.0
1268,21145.824,21165.917999999998,21184.141,21116.99,20850.0
1269,21161.515,20716.543999999998,21168.338,20703.407,64264.0
1270,20718.768,20608.876,20721.647,20519.066000000003,91250.0
1271,20596.393,20766.168999999998,20936.484,20588.65,68200.0
1272,20758.676,20710.253,20800.247,20539.178,54632.0
1273,20713.039,20858.508,20890.94,20687.182,34178.0
1274,20873.988,21111.362999999998,21153.1889,20803.929,45680.0
1275,21040.568,21065.41,21092.125,21022.4379,23986.0
1276,21068.611,21136.155,21171.955,21065.41,16650.0
1277,21137.536,21198.0099,21235.856,21125.031000000003,18866.0
1278,21198.0099,20936.611,21423.898999999998,20936.611,51232.0
1279,20922.576,20894.088,20964.418999999998,20846.944,22798.0
1280,20892.078,20970.393,20977.066000000003,20869.792,15610.0
1281,20979.392999999996,20911.808,20999.262000000002,20866.654,23912.0
1282,20914.05,21668.557,21924.354,20723.228,138918.0
1283,21666.59,21612.141,21672.493,21599.988999999998,3974.0
1284,21613.627,21104.105,21613.627,21049.905,21878.0
1285,21102.138,21002.504,21119.207000000002,20923.076,19494.0
1286,21000.536,20937.943,21027.142000000003,20916.07,26178.0
1287,20943.078,20933.779,20965.576,20908.495,12634.0
1288,20936.715,20835.662,20954.348,20822.811,17458.0
1289,20843.006999999998,20741.694,20856.658,20713.333,22246.0
1290,20482.895,20355.022,20482.895,20281.933,37272.0
1291,20358.238999999998,20324.906000000003,20371.258,20317.836,21432.0
1292,20326.471999999998,20408.898999999998,20431.855,20293.625,28190.0
1293,20408.898999999998,20253.532,20599.612,20233.433,45872.0
1294,20258.266,20281.359,20318.626,20251.095,17078.0
1295,20276.365,20382.622,20402.284,20271.371,22572.0
1296,20375.2239,20284.269,20375.2239,20265.999,17574.0
1297,20284.131,20334.753,20399.7059,20271.197,37212.0
1298,20337.334,20303.4019,20358.396,20272.538,23550.0
1299,20304.91,20253.615,20346.858,20246.625,22128.0
1300,20252.074,20241.526,20338.057,20131.418,59604.0
1301,20243.856,19515.361,20305.0629,19473.243000000002,94068.0
1302,19516.7599,19547.441000000003,19558.342,19503.415,31734.0
1303,19544.627,19645.736,19668.6169,19543.788,49454.0
1304,19645.736,19659.168,19786.328,19644.87,74202.0
1305,19774.4379,19916.336,19960.238999999998,19725.38,41962.0
1306,19915.819,19971.358,20051.131999999998,19915.819,33322.0
1307,19976.872,19907.477,20002.936999999998,19893.317,21334.0
1308,19907.477,20469.3489,20475.678,19887.52,43120.0
1309,20479.979,20416.857,20516.817,20359.282,27554.0
1310,20420.285,20429.587,20468.293,20418.119,16682.0
1311,20433.015,20453.234,20466.436,20421.091,16862.0
1312,20450.07,20071.876,20462.29,20069.292,34246.0
1313,20076.248,20113.441000000003,20117.755,20055.138,14450.0
1314,20114.553,20028.499,20114.553,20013.069,10870.0
1315,20027.5989,19822.575,20042.127,19822.575,13008.0
1316,19809.269,19579.908,19825.147,19410.151,53062.0
1317,19579.908,19590.859,19629.154,19526.484,19688.0
1318,19588.342,19775.203999999998,19778.337,19545.633,30314.0
1319,19765.543999999998,19835.582,19888.03,19707.97,28022.0
1320,19679.833,19818.99,19829.286,19627.112,29270.0
1321,19818.99,19823.713,19875.43,19796.659,28786.0
1322,19819.008,19856.57,19859.686999999998,19808.0089,15692.0
1323,19856.57,19935.502,19936.966,19825.75,25450.0
1324,19936.966,19963.841,19993.685,19933.586,15028.0
1325,19960.716,19881.479,19966.061999999998,19878.273999999998,12996.0
1326,19880.015,19917.308,19942.0089,19865.363,15392.0
1327,19920.514,19680.966,19949.8669,19622.374,33086.0
1328,19685.56,19692.663,19700.802,19667.193,14600.0
1329,19694.481,19715.516,19741.901,19686.4739,11480.0
1330,19717.334,19733.44,19773.501,19717.334,10952.0
1331,19735.756999999998,19735.661,19774.756999999998,19689.459,15458.0
1332,19739.221999999998,19766.772,19772.7779,19722.207,6600.0
1333,19766.772,19702.685,19781.1889,19702.685,17902.0
1334,19702.685,19625.209,19710.137,19586.985,21254.0
1335,19894.619,19833.122,19952.3,19733.235,22924.0
1336,19828.37,19808.737,19845.504,19789.83,11494.0
1337,19807.267,19783.538,19810.299,19731.0279,10830.0
1338,19783.538,19637.301,19786.738,19614.37,18144.0
1339,19642.016,19630.096,19656.418,19624.192,8268.0
1340,19631.625,19611.078,19635.397,19604.078,8138.0
1341,19617.461,19546.0089,19623.3139,19544.352,10738.0
1342,19549.2059,19545.988999999998,19634.398999999998,19527.784,30762.0
1343,19539.862,19543.196,19554.834,19535.1349,5686.0
1344,19543.196,19515.767,19547.543,19507.871,5548.0
1345,19514.179,19436.168999999998,19515.376,19431.435,20936.0
1346,19428.977,19781.191000000003,19833.348,19424.243000000002,42316.0
1347,19787.82,19808.227,19820.775,19755.271,18284.0
1348,19802.176,19889.055,19900.676,19787.096,37318.0
1349,19883.749,19857.083,19915.895,19837.482,37744.0
1350,19930.365,19948.784,20006.775,19889.57,40196.0
1351,19948.784,19971.483,20000.679,19928.987,24344.0
1352,19971.483,19963.661,19998.5449,19955.909,17832.0
1353,19963.661,19865.096,19970.629,19820.965,29280.0
1354,19863.953,19776.56,19871.487,19764.56,17546.0
1355,19778.833,19698.163,19787.708,19665.121,17532.0
1356,19686.79,19738.201,19750.161,19679.703,9216.0
1357,19739.415,19645.011000000002,19771.49,19642.984,21472.0
1358,19646.991,19608.191000000003,19647.464,19587.543999999998,12652.0
1359,19603.736,19619.209,19636.679,19590.566000000003,11160.0
1360,19617.36,19719.008,19743.57,19617.36,16612.0
1361,19716.915,19458.644,19716.915,19426.624,31910.0
1362,19460.718999999997,19490.357,19505.5639,19458.644,8144.0
1363,19490.929,19495.407,19535.732,19481.25,11540.0
1364,19497.481,19508.167,19515.72,19486.592,8402.0
1365,19729.553,19742.29,19817.35,19710.065,31330.0
1366,19741.542,19747.237,19756.769,19722.811,7860.0
1367,19748.066000000003,19739.836,19754.529,19727.898999999998,3684.0
1368,19739.836,19674.8139,19755.458,19664.096,18368.0
1369,19672.536,19617.463,19674.8139,19614.55,13478.0
1370,19622.654,19581.085,19622.654,19576.249,8878.0
1371,19574.627,19562.203999999998,19577.54,19535.0809,11474.0
1372,19562.203999999998,19496.692,19562.203999999998,19477.327,18592.0
1373,19493.61,19529.784,19538.4199,19485.336,8352.0
1374,19520.232,19515.195,19525.81,19509.714,7298.0
1375,19502.968999999997,19489.069,19509.264,19477.5989,6686.0
1376,19489.069,19536.318,19588.146,19484.286,23504.0
1377,19536.318,19528.298,19536.318,19517.408,5374.0
1378,19524.176,19484.543999999998,19524.176,19450.5459,14036.0
1379,19489.538,19506.023999999998,19559.238999999998,19489.519,21076.0
1380,19525.613999999998,19647.6889,19668.061,19509.232,47116.0
1381,19651.15,19628.138,19656.626,19608.026,11314.0
1382,19628.138,19658.001,19659.709,19625.74,13196.0
1383,19658.001,19632.234,19730.383,19605.72,34970.0
1384,19630.2589,19538.375,19630.2589,19527.0449,22018.0
1385,19543.506999999998,19542.23,19550.705,19523.158,9256.0
1386,19548.8129,19570.308999999997,19601.311,19547.892,21450.0
1387,19566.678,19554.727,19610.098,19546.345,16428.0
1388,19555.994,19552.573,19565.765,19522.863999999998,9650.0
1389,19550.377,19561.95,19579.238999999998,19540.916,5412.0
1390,19556.433999999997,19573.473,19579.69,19553.435,5686.0
1391,19566.57,19399.343999999997,19573.628,19391.2599,20476.0
1392,19397.531000000003,19392.685,19401.126,19380.022,5854.0
1393,19392.685,19415.2419,19421.999,19385.362,5592.0
1394,19414.758,19421.034,19435.343,19405.907,13496.0
1395,19383.763,19028.779,19384.806,18975.452,33262.0
1396,19034.711,19106.511000000002,19124.321,19034.711,24754.0
1397,19106.511000000002,19079.076,19157.24,19061.835,14026.0
1398,19079.076,19102.815,19187.971,19043.035,24602.0
1399,19100.879,19103.297,19132.355,19087.575,13390.0
1400,19102.283,19096.66,19107.243000000002,19052.838,13510.0
1401,19086.1349,19091.451,19101.0459,19070.303,9538.0
1402,19096.718999999997,18876.144,19101.335,18707.8139,25800.0
1403,18872.432,18884.123,18941.616,18860.832,19230.0
1404,18884.6889,18891.773,18902.142,18859.737,12788.0
1405,18889.119,18873.345,18893.334,18866.555,11036.0
1406,18871.508,18741.264,18874.835,18695.519,27206.0
1407,18738.026,18736.371,18764.023999999998,18711.409,12572.0
1408,18737.44,18830.305,18841.823,18733.679,11182.0
1409,18835.346999999998,18874.315,18935.36,18830.233,18120.0
1410,18832.66,18892.297,18905.288,18828.648999999998,12574.0
1411,18892.828,18892.061999999998,18902.326,18847.643,8906.0
1412,18889.988999999998,18872.1879,18903.205,18867.234,7656.0
