,0
3065,5757130303.000001
3066,5757130303.000001
3067,5757130303.000001
3068,5757130303.000001
3069,5757130303.000001
3070,5757130303.000001
3071,5757130303.000001
3072,5757130303.000001
3073,5757130303.000001
3074,5757130303.000001
3075,5757130303.000001
3076,5757130303.000001
3077,5757130303.000001
3078,5757130303.000001
3079,5757130303.000001
3080,5757130303.000001
3081,5757130303.000001
3082,5757130303.000001
3083,5757130303.000001
3084,5757130303.000001
3085,5757130303.000001
3086,5757130303.000001
3087,5757130303.000001
3088,5757130303.000001
3089,5757130303.000001
3090,5757130303.000001
3091,5757130303.000001
3092,5757130303.000001
3093,5757130303.000001
3094,5743081503.000001
3095,5743081503.000001
3096,5743081503.000001
3097,5743081503.000001
3098,5743081503.000001
3099,5743081503.000001
3100,5743081503.000001
3101,5743081503.000001
3102,5743081503.000001
3103,5743081503.000001
3104,5743081503.000001
3105,5743081503.000001
3106,5729439303.000001
3107,5729439303.000001
3108,5729439303.000001
3109,5729439303.000001
3110,5729439303.000001
3111,5727511153.000001
3112,5727511153.000001
3113,5727511153.000001
3114,5727511153.000001
3115,5727511153.000001
3116,5727511153.000001
3117,5727511153.000001
3118,5727511153.000001
3119,5727511153.000001
3120,5727511153.000001
3121,5727511153.000001
3122,5727511153.000001
3123,5727511153.000001
3124,5727511153.000001
3125,5727511153.000001
3126,5727511153.000001
3127,5727511153.000001
3128,5727511153.000001
3129,5727511153.000001
3130,5727511153.000001
3131,5727511153.000001
3132,5727511153.000001
3133,5727511153.000001
3134,5727511153.000001
3135,7602592141.000001
3136,7602592141.000001
3137,7602592141.000001
3138,7602592141.000001
3139,7602592141.000001
3140,7602592141.000001
3141,7602592141.000001
3142,7602592141.000001
3143,7602592141.000001
3144,7602592141.000001
3145,7602592141.000001
3146,7602592141.000001
3147,7602592141.000001
3148,7602592141.000001
3149,7602592141.000001
3150,7602592141.000001
3151,7602592141.000001
3152,7602592141.000001
3153,7602592141.000001
3154,7602592141.000001
3155,7602592141.000001
3156,7637654841.000001
3157,7637654841.000001
3158,7637654841.000001
3159,7637654841.000001
3160,7618447191.000001
3161,7618447191.000001
3162,7618447191.000001
3163,7618447191.000001
3164,7618447191.000001
3165,7618447191.000001
3166,7618447191.000001
3167,7618447191.000001
3168,7618447191.000001
3169,7618447191.000001
3170,7618447191.000001
3171,7618447191.000001
3172,7618447191.000001
3173,7618447191.000001
3174,7618447191.000001
3175,7618447191.000001
3176,7618447191.000001
3177,7610459371.000001
3178,7610459371.000001
3179,7618330786.000001
3180,7618330786.000001
3181,7618330786.000001
3182,7618330786.000001
3183,7618330786.000001
3184,7618330786.000001
3185,7618330786.000001
3186,7618330786.000001
3187,7618330786.000001
3188,7618330786.000001
3189,7618330786.000001
3190,7618330786.000001
3191,7636944586.000001
3192,7636944586.000001
3193,7636944586.000001
3194,7636944586.000001
3195,7636944586.000001
3196,7636944586.000001
3197,7636944586.000001
3198,7658086336.000001
3199,7658086336.000001
3200,7658086336.000001
3201,7668372536.000001
3202,7668372536.000001
3203,7668372536.000001
3204,7668372536.000001
3205,7668372536.000001
3206,7668372536.000001
3207,7668372536.000001
3208,7668372536.000001
3209,7668372536.000001
3210,7668372536.000001
3211,7704649286.000001
3212,7704649286.000001
3213,7704649286.000001
3214,7704649286.000001
3215,7704649286.000001
3216,7704649286.000001
3217,7704649286.000001
3218,7704649286.000001
3219,7704649286.000001
3220,7704649286.000001
3221,7704649286.000001
3222,7704649286.000001
3223,7704649286.000001
3224,7704649286.000001
3225,7704649286.000001
3226,7704649286.000001
3227,7704649286.000001
3228,7704649286.000001
3229,7704649286.000001
3230,7704649286.000001
3231,7545302186.000001
3232,7545302186.000001
3233,7545302186.000001
3234,7545302186.000001
3235,7552465686.000001
3236,7552465686.000001
3237,7552465686.000001
3238,7552465686.000001
3239,7533536686.000001
3240,7533536686.000001
3241,7533536686.000001
3242,7543569886.000001
3243,7543569886.000001
3244,7543569886.000001
3245,7542127276.000001
3246,7542127276.000001
3247,7542127276.000001
3248,7542127276.000001
3249,7542988581.000001
3250,7542988581.000001
3251,7542988581.000001
3252,7542988581.000001
3253,7542988581.000001
3254,7542988581.000001
3255,7542988581.000001
3256,7542988581.000001
3257,7542988581.000001
3258,7542988581.000001
3259,7542988581.000001
3260,7542988581.000001
3261,7542988581.000001
3262,7542988581.000001
3263,7542988581.000001
3264,7542988581.000001
3265,7542988581.000001
3266,7542988581.000001
3267,7542988581.000001
3268,7542988581.000001
3269,7542988581.000001
3270,7542988581.000001
3271,7542988581.000001
3272,7542988581.000001
3273,7542988581.000001
3274,7542988581.000001
3275,7542988581.000001
3276,7542988581.000001
3277,7542988581.000001
3278,7542988581.000001
3279,7542988581.000001
3280,7542988581.000001
3281,7542988581.000001
3282,7542988581.000001
3283,7542988581.000001
3284,7542988581.000001
3285,7542988581.000001
3286,7542988581.000001
3287,7542988581.000001
3288,7542988581.000001
3289,7542988581.000001
3290,7542988581.000001
3291,7542988581.000001
3292,7542988581.000001
3293,7542988581.000001
3294,7542988581.000001
3295,7542988581.000001
3296,7542988581.000001
3297,7542988581.000001
3298,7542988581.000001
3299,7542988581.000001
3300,7542988581.000001
3301,7542988581.000001
3302,7542988581.000001
3303,7542988581.000001
3304,7542988581.000001
3305,7542988581.000001
3306,7542988581.000001
3307,7542988581.000001
3308,7542988581.000001
3309,7542988581.000001
3310,7542988581.000001
3311,7542988581.000001
3312,7542988581.000001
3313,7542988581.000001
3314,7542988581.000001
3315,7542988581.000001
3316,7542988581.000001
3317,7542988581.000001
3318,7542988581.000001
3319,7542988581.000001
3320,7542988581.000001
3321,7542988581.000001
3322,7542988581.000001
3323,7542988581.000001
3324,7542988581.000001
3325,7542988581.000001
3326,7542988581.000001
3327,7542988581.000001
3328,7542988581.000001
3329,7542988581.000001
3330,7542988581.000001
3331,7542988581.000001
3332,7542988581.000001
3333,7542988581.000001
3334,7542988581.000001
3335,7542988581.000001
3336,7542988581.000001
3337,7542988581.000001
3338,7542988581.000001
3339,7542988581.000001
3340,7542988581.000001
3341,7542988581.000001
3342,7542988581.000001
3343,7542988581.000001
3344,7542988581.000001
3345,7542988581.000001
3346,7542988581.000001
3347,7542988581.000001
3348,7542988581.000001
3349,7542988581.000001
3350,7542988581.000001
3351,7542988581.000001
3352,7542988581.000001
3353,7542988581.000001
3354,7542988581.000001
3355,7542988581.000001
3356,7542988581.000001
3357,7542988581.000001
3358,7542988581.000001
3359,7542988581.000001
3360,7542988581.000001
3361,7542988581.000001
3362,7542988581.000001
3363,7542988581.000001
3364,7542988581.000001
3365,7542988581.000001
3366,7542988581.000001
3367,7542988581.000001
3368,7542988581.000001
3369,7542988581.000001
3370,7542988581.000001
3371,7542988581.000001
3372,7542988581.000001
3373,7542988581.000001
3374,7542988581.000001
3375,7542988581.000001
3376,7542988581.000001
3377,7542988581.000001
3378,7542988581.000001
3379,7542988581.000001
3380,7542988581.000001
3381,7542988581.000001
3382,7542988581.000001
3383,7542988581.000001
3384,7542988581.000001
3385,7542988581.000001
3386,7542988581.000001
3387,7542988581.000001
3388,7542988581.000001
3389,7542988581.000001
3390,7542988581.000001
3391,7542988581.000001
3392,7542988581.000001
3393,7542988581.000001
3394,7542988581.000001
3395,7542988581.000001
3396,7542988581.000001
3397,7542988581.000001
3398,7542988581.000001
3399,7542988581.000001
3400,7542988581.000001
3401,7542988581.000001
3402,7542988581.000001
3403,7542988581.000001
3404,7542988581.000001
3405,7542988581.000001
3406,7542988581.000001
3407,7542988581.000001
3408,7542988581.000001
3409,7542988581.000001
3410,7542988581.000001
3411,7542988581.000001
3412,7542988581.000001
3413,7542988581.000001
3414,7542988581.000001
3415,7542988581.000001
3416,7542988581.000001
3417,7542988581.000001
3418,7542988581.000001
3419,7542988581.000001
3420,7542988581.000001
3421,7542988581.000001
3422,7542988581.000001
3423,7542988581.000001
3424,7542988581.000001
3425,7542988581.000001
3426,7542988581.000001
3427,7542988581.000001
3428,7542988581.000001
3429,7542988581.000001
3430,7542988581.000001
3431,7542988581.000001
3432,7542988581.000001
3433,7542988581.000001
3434,7542988581.000001
3435,7542988581.000001
3436,7542988581.000001
3437,7542988581.000001
3438,7542988581.000001
3439,7542988581.000001
3440,7542988581.000001
3441,7542988581.000001
3442,7542988581.000001
3443,7542988581.000001
3444,7542988581.000001
3445,7542988581.000001
3446,7542988581.000001
3447,7542988581.000001
3448,7542988581.000001
3449,7542988581.000001
3450,7542988581.000001
3451,7542988581.000001
3452,7542988581.000001
3453,7542988581.000001
3454,7542988581.000001
3455,7542988581.000001
3456,8949213687.0
3457,8949213687.0
3458,8949213687.0
3459,8949213687.0
3460,8949213687.0
3461,8949213687.0
3462,8949213687.0
3463,8949213687.0
3464,8949213687.0
3465,8949213687.0
3466,8949213687.0
3467,8949213687.0
3468,8949213687.0
3469,8949213687.0
3470,8949213687.0
3471,8949213687.0
3472,8949213687.0
3473,8949213687.0
3474,8949213687.0
3475,8949213687.0
3476,8949213687.0
3477,8949213687.0
3478,8949213687.0
3479,8949213687.0
3480,8949213687.0
3481,8949213687.0
3482,8949213687.0
3483,8949213687.0
3484,8949213687.0
3485,8949213687.0
3486,8949213687.0
3487,8949213687.0
3488,8949213687.0
3489,8949213687.0
3490,8949213687.0
3491,8949213687.0
3492,8949213687.0
3493,8949213687.0
3494,8949213687.0
3495,8949213687.0
3496,8949213687.0
3497,8912699387.000002
3498,8912699387.000002
3499,8912699387.000002
3500,8912699387.000002
3501,8912699387.000002
3502,8893167587.0
3503,8893167587.0
3504,8893167587.0
3505,8893167587.0
3506,8893167587.0
3507,8893167587.0
3508,8893167587.0
3509,8893167587.0
3510,8893167587.0
3511,8893167587.0
3512,8893167587.0
3513,8893167587.0
3514,8893167587.0
3515,8893167587.0
3516,8893167587.0
3517,8893167587.0
3518,8893167587.0
3519,8893167587.0
3520,8893167587.0
3521,8893167587.0
3522,8893167587.0
3523,8893167587.0
3524,8893167587.0
3525,8893167587.0
3526,8893167587.0
3527,8893167587.0
3528,8893167587.0
3529,8893167587.0
3530,8893167587.0
3531,8893167587.0
3532,8893167587.0
3533,8893167587.0
3534,8893167587.0
3535,8893167587.0
3536,8893167587.0
3537,8893167587.0
3538,8893167587.0
3539,8893167587.0
3540,8893167587.0
3541,8893167587.0
3542,8893167587.0
3543,8893167587.0
3544,8893167587.0
3545,8893167587.0
3546,8893167587.0
3547,8893167587.0
3548,8893167587.0
3549,8893167587.0
3550,8893167587.0
3551,8893167587.0
3552,8893167587.0
3553,8893167587.0
3554,8893167587.0
3555,8893167587.0
3556,8893167587.0
3557,8893167587.0
3558,8893167587.0
3559,8893167587.0
3560,8893167587.0
3561,8893167587.0
3562,8893167587.0
3563,8893167587.0
3564,8893167587.0
3565,8893167587.0
3566,8893167587.0
3567,8893167587.0
3568,8893167587.0
3569,8893167587.0
3570,8893167587.0
3571,8893167587.0
3572,8893167587.0
3573,8893167587.0
3574,8893167587.0
3575,8893167587.0
3576,8893167587.0
3577,8893167587.0
3578,8893167587.0
3579,8893167587.0
3580,8893167587.0
3581,8893167587.0
3582,8893167587.0
3583,8893167587.0
3584,8893167587.0
3585,8893167587.0
3586,8893167587.0
3587,8893167587.0
3588,8893167587.0
3589,8893167587.0
3590,8893167587.0
3591,8893167587.0
3592,8893167587.0
3593,8893167587.0
3594,8893167587.0
3595,8893167587.0
3596,8893167587.0
3597,8893167587.0
3598,8893167587.0
3599,8893167587.0
3600,8893167587.0
3601,8893167587.0
3602,9962631620.0
3603,9962631620.0
3604,9962631620.0
3605,9962631620.0
3606,9962631620.0
3607,9962631620.0
3608,9962631620.0
3609,9962631620.0
3610,9962631620.0
3611,9962631620.0
3612,9962631620.0
3613,9962631620.0
3614,9962631620.0
3615,9962631620.0
3616,9962631620.0
3617,9962631620.0
3618,9962631620.0
3619,9962631620.0
3620,9962631620.0
3621,9962631620.0
3622,9962631620.0
3623,9962631620.0
3624,9962631620.0
3625,9962631620.0
3626,9962631620.0
3627,9962631620.0
3628,9962631620.0
3629,9962631620.0
3630,9962631620.0
3631,9962631620.0
3632,9962631620.0
3633,9962631620.0
3634,9962631620.0
3635,9962631620.0
3636,9962631620.0
3637,9962631620.0
3638,9962631620.0
3639,9962631620.0
3640,9962631620.0
3641,9962631620.0
3642,9962631620.0
3643,9962631620.0
3644,10012613320.0
3645,10012613320.0
3646,10012613320.0
3647,10012613320.0
3648,10012613320.0
3649,10012613320.0
3650,10012613320.0
3651,10012613320.0
3652,10012613320.0
3653,10012613320.0
3654,10012613320.0
3655,10012613320.0
3656,10012613320.0
3657,10209267970.0
3658,10209267970.0
3659,10209267970.0
3660,10209267970.0
3661,10076498570.0
3662,10076498570.0
3663,10076498570.0
3664,10100304820.0
3665,10100304820.0
3666,10100304820.0
3667,10100304820.0
3668,10100304820.0
3669,10158331990.0
3670,10158331990.0
3671,10158331990.0
3672,10158331990.0
3673,10158331990.0
3674,10158331990.0
3675,10158331990.0
3676,10158331990.0
3677,10158331990.0
3678,10019713825.0
3679,10019713825.0
3680,10028759725.0
3681,10028759725.0
3682,10028759725.0
3683,10028759725.0
3684,10063150225.0
3685,10063150225.0
3686,10063150225.0
3687,10063150225.0
3688,10091539025.0
3689,10091539025.0
3690,10091539025.0
3691,10091539025.0
3692,10014519275.0
3693,10014519275.0
3694,10014519275.0
3695,10014519275.0
3696,10014519275.0
3697,10014519275.0
3698,10014519275.0
3699,10014519275.0
3700,10014519275.0
3701,10014519275.0
3702,10014519275.0
3703,10014519275.0
3704,10014519275.0
3705,10014519275.0
3706,10014519275.0
3707,10014519275.0
3708,10014519275.0
3709,10018656575.0
3710,10018656575.0
3711,10018656575.0
3712,10018656575.0
3713,10018656575.0
3714,10018656575.0
3715,10018656575.0
3716,10018656575.0
3717,10018656575.0
3718,10018656575.0
3719,10018656575.0
3720,10018656575.0
3721,10023479070.0
3722,10023479070.0
3723,10023479070.0
3724,10023479070.0
3725,10023479070.0
3726,10023479070.0
3727,10023479070.0
3728,10023479070.0
3729,10023479070.0
3730,10023479070.0
3731,10023479070.0
3732,10023479070.0
3733,10023479070.0
3734,10023479070.0
3735,10023479070.0
3736,10020517020.0
3737,10020517020.0
3738,10020517020.0
3739,10020517020.0
3740,10020517020.0
3741,10020517020.0
3742,10027808920.0
3743,10027808920.0
3744,10027808920.0
3745,10027808920.0
3746,10027808920.0
3747,10027808920.0
3748,10027808920.0
3749,10027808920.0
3750,10027808920.0
3751,10027808920.0
3752,10027808920.0
3753,10027808920.0
3754,10027808920.0
3755,10027808920.0
3756,10027808920.0
3757,10027808920.0
3758,10027808920.0
3759,10027808920.0
3760,10027808920.0
3761,10027808920.0
3762,10027808920.0
3763,10027808920.0
3764,10027808920.0
3765,10027808920.0
3766,10027808920.0
3767,10027808920.0
3768,10027808920.0
3769,10027808920.0
3770,10027808920.0
3771,10027808920.0
3772,10027808920.0
3773,10027808920.0
3774,10027808920.0
3775,10027808920.0
3776,10027808920.0
3777,9974027770.0
3778,9974027770.0
3779,9974027770.0
3780,9974027770.0
3781,9966182070.0
3782,9966182070.0
3783,9966182070.0
3784,9967065920.0
3785,9967065920.0
3786,9967065920.0
3787,9967065920.0
3788,9967065920.0
3789,9967065920.0
3790,9967065920.0
3791,9967065920.0
3792,9967065920.0
3793,9967065920.0
3794,9967065920.0
3795,9967065920.0
3796,9967065920.0
3797,9967065920.0
3798,9967065920.0
3799,9967065920.0
3800,9967065920.0
3801,9967065920.0
3802,9967065920.0
3803,9967065920.0
3804,9967065920.0
3805,9967065920.0
3806,9967065920.0
3807,9967065920.0
3808,9967065920.0
3809,9967065920.0
3810,9967065920.0
3811,9967065920.0
3812,9967065920.0
3813,9967065920.0
3814,9967065920.0
3815,9967065920.0
3816,9967065920.0
3817,9967065920.0
3818,9967065920.0
3819,9967065920.0
3820,9967065920.0
3821,9967065920.0
3822,9967065920.0
3823,9967065920.0
3824,9967065920.0
3825,11154244220.0
3826,11154244220.0
3827,11154244220.0
3828,11154244220.0
3829,11154244220.0
3830,11185412210.0
3831,11185412210.0
3832,11185412210.0
3833,11185412210.0
3834,11219031875.0
3835,11219031875.0
3836,11219031875.0
3837,11237597675.0
3838,11237597675.0
3839,11237597675.0
3840,11237597675.0
3841,11272220175.0
3842,11272220175.0
3843,11272220175.0
3844,11250898875.0
3845,11250898875.0
3846,11250898875.0
3847,11314639825.0
3848,11314639825.0
3849,11314639825.0
3850,11314639825.0
3851,11385149425.0
3852,11385149425.0
3853,11385149425.0
3854,11385149425.0
3855,11385149425.0
3856,11385149425.0
3857,11385149425.0
3858,11385149425.0
3859,11385149425.0
3860,11385149425.0
3861,11385149425.0
3862,11385149425.0
3863,11385149425.0
3864,11385149425.0
3865,11385149425.0
3866,11385149425.0
3867,11177270125.0
3868,11177270125.0
3869,11177270125.0
3870,11177270125.0
3871,11177270125.0
3872,11177270125.0
3873,11312314925.0
3874,11312314925.0
3875,11312314925.0
3876,11312314925.0
3877,11312314925.0
3878,11312314925.0
3879,11312314925.0
3880,11312314925.0
3881,11312314925.0
3882,11312314925.0
3883,11312314925.0
3884,11312314925.0
3885,11312314925.0
3886,11312314925.0
3887,11505356375.0
3888,11505356375.0
3889,11505356375.0
3890,11505356375.0
3891,11431778375.0
3892,11431778375.0
3893,11359421975.0
3894,11359421975.0
3895,11359421975.0
3896,11333286475.0
3897,11333286475.0
3898,11333286475.0
3899,11333286475.0
3900,11333286475.0
3901,11333286475.0
3902,11333286475.0
3903,11333286475.0
3904,11333286475.0
3905,11333286475.0
3906,11333286475.0
3907,11333286475.0
3908,11333286475.0
3909,11333286475.0
3910,11333286475.0
3911,11333286475.0
3912,11333286475.0
3913,11333286475.0
3914,11333286475.0
3915,11333286475.0
3916,11333286475.0
3917,11333286475.0
3918,11333286475.0
3919,11333286475.0
3920,11333286475.0
3921,11218753375.0
3922,11218753375.0
3923,11218753375.0
3924,11182137875.0
3925,11182137875.0
3926,11182137875.0
3927,11182137875.0
3928,11108224475.0
3929,11108224475.0
3930,11108224475.0
3931,11061216835.0
3932,11061216835.0
3933,11061216835.0
3934,10993561870.0
3935,10993561870.0
3936,10993561870.0
3937,10993561870.0
3938,11067319270.0
3939,11067319270.0
3940,11067319270.0
3941,11067319270.0
3942,11067319270.0
3943,11067319270.0
3944,11067319270.0
3945,11067319270.0
3946,11067319270.0
3947,11067319270.0
3948,11067319270.0
3949,11067319270.0
3950,11067319270.0
3951,11067319270.0
3952,11067319270.0
3953,11067319270.0
3954,11067319270.0
3955,11067319270.0
3956,11067319270.0
3957,11140318520.0
3958,11140318520.0
3959,11140318520.0
3960,11140318520.0
3961,11140318520.0
3962,11140318520.0
3963,11140318520.0
3964,11140318520.0
3965,11132055920.0
3966,11135757170.0
3967,11135757170.0
3968,11145119170.0
3969,11145119170.0
3970,11145119170.0
3971,11145119170.0
3972,11145119170.0
3973,11145119170.0
3974,11145119170.0
3975,11145119170.0
3976,11129591320.0
3977,11129591320.0
3978,11129591320.0
3979,11129591320.0
3980,11129591320.0
3981,11129591320.0
3982,11129591320.0
3983,11129591320.0
3984,11129591320.0
3985,11140050020.0
3986,11140050020.0
3987,11140050020.0
3988,11140050020.0
3989,11140050020.0
3990,11140050020.0
3991,11140050020.0
3992,11140050020.0
3993,11140050020.0
3994,11140050020.0
3995,11140050020.0
3996,11140050020.0
3997,11140050020.0
3998,11140050020.0
3999,11140050020.0
4000,11140050020.0
4001,11140050020.0
4002,11140050020.0
4003,11140050020.0
4004,11140050020.0
4005,11130342320.0
4006,11130342320.0
4007,11130342320.0
4008,11130342320.0
4009,11130342320.0
4010,11130342320.0
4011,11130342320.0
4012,11130342320.0
4013,11130342320.0
4014,11130342320.0
4015,11130342320.0
4016,11130342320.0
4017,11130342320.0
4018,11130342320.0
4019,11130342320.0
4020,11130342320.0
4021,11130342320.0
4022,12420228071.0
4023,12420228071.0
4024,12420228071.0
4025,12420228071.0
4026,12420228071.0
4027,12462759171.0
4028,12462759171.0
4029,12462759171.0
4030,12439251771.0
4031,12439251771.0
4032,12439251771.0
4033,12439251771.0
4034,12439251771.0
4035,12488466771.0
4036,12488466771.0
4037,12488466771.0
4038,12488466771.0
4039,12460607271.0
4040,12460607271.0
4041,12460607271.0
4042,12460607271.0
4043,12499670871.0
4044,12499670871.0
4045,12499670871.0
4046,12499670871.0
4047,12499670871.0
4048,12499670871.0
4049,12499670871.0
4050,12499670871.0
4051,12499670871.0
4052,12499670871.0
4053,12499670871.0
4054,12499670871.0
4055,12429677171.0
4056,12429677171.0
4057,12429677171.0
4058,12429677171.0
4059,12429677171.0
4060,12455990771.0
4061,12455990771.0
4062,12455990771.0
4063,12455990771.0
4064,12455990771.0
4065,12455990771.0
4066,12460831521.0
4067,12460831521.0
4068,12460831521.0
4069,12460831521.0
4070,12460831521.0
4071,12460831521.0
4072,12460831521.0
4073,12460831521.0
4074,12460831521.0
4075,12460831521.0
4076,12460831521.0
4077,12460831521.0
4078,12460831521.0
4079,12460831521.0
4080,12460831521.0
4081,12460831521.0
4082,12460831521.0
4083,12460831521.0
4084,12460831521.0
4085,12460831521.0
4086,12460831521.0
4087,12460831521.0
4088,12460831521.0
4089,12460831521.0
4090,12460831521.0
4091,12460831521.0
4092,12460831521.0
4093,12460831521.0
4094,12460831521.0
4095,12460831521.0
4096,12460831521.0
4097,12460831521.0
4098,12460831521.0
4099,12496917121.0
4100,12496917121.0
4101,12496917121.0
4102,12496917121.0
4103,12496917121.0
4104,12496917121.0
4105,12469897921.0
4106,12469897921.0
4107,12469897921.0
4108,12469897921.0
4109,12469897921.0
4110,12469897921.0
4111,12469897921.0
4112,12469897921.0
4113,12452150321.0
4114,12452150321.0
4115,12452150321.0
4116,12452150321.0
4117,12452150321.0
4118,12452150321.0
4119,12452150321.0
4120,12463003571.0
4121,12463966371.0
4122,12462944721.0
4123,12459739221.0
4124,12459739221.0
4125,12459739221.0
4126,12459739221.0
4127,12460146271.0
4128,12460146271.0
4129,12460146271.0
4130,12460146271.0
4131,12460146271.0
4132,12460146271.0
4133,12460146271.0
4134,12460146271.0
4135,12460146271.0
4136,12460146271.0
4137,12460146271.0
4138,12460146271.0
4139,12460146271.0
4140,12460146271.0
4141,12460146271.0
4142,12460146271.0
4143,12460146271.0
4144,12460146271.0
4145,12460146271.0
4146,12460146271.0
4147,12460146271.0
4148,12458353671.0
4149,12458353671.0
4150,12458353671.0
4151,12458353671.0
4152,12458353671.0
4153,12462822171.0
4154,12462822171.0
4155,12462822171.0
4156,12462822171.0
4157,12462822171.0
4158,12536502021.0
4159,12536502021.0
4160,12536502021.0
4161,12536502021.0
4162,12536502021.0
4163,12536502021.0
4164,12536502021.0
4165,12612482221.0
4166,12612482221.0
4167,12612482221.0
4168,12504261971.0
4169,12504261971.0
4170,12504261971.0
4171,12486189671.0
4172,12486189671.0
4173,12486189671.0
4174,12486189671.0
4175,12724850821.0
4176,12724850821.0
4177,12724850821.0
4178,12721289221.0
4179,12721289221.0
4180,12721289221.0
4181,12721289221.0
4182,12722633371.0
4183,12722633371.0
4184,12722633371.0
4185,12722633371.0
4186,12722633371.0
4187,12722633371.0
4188,12722633371.0
4189,12914128371.0
4190,12914128371.0
4191,12914128371.0
4192,12834541721.000002
4193,12834541721.000002
4194,12834541721.000002
4195,12834541721.000002
4196,12834541721.000002
4197,12834541721.000002
4198,12834541721.000002
4199,12834541721.000002
4200,12834541721.000002
4201,12834541721.000002
4202,12834541721.000002
4203,12834541721.000002
4204,12728440721.0
4205,12728440721.0
4206,12728440721.0
4207,12728440721.0
4208,12866102421.0
4209,12866102421.0
4210,12876108421.0
4211,12876108421.0
4212,12876108421.0
4213,12876108421.0
4214,12860728321.0
4215,12860728321.0
4216,12860728321.0
4217,12860728321.0
4218,12860728321.0
4219,12860728321.0
4220,12860728321.0
4221,12860728321.0
4222,12860728321.0
4223,12860728321.0
4224,12860728321.0
4225,12860728321.0
4226,12860728321.0
4227,12860728321.0
4228,12860728321.0
4229,12860728321.0
4230,12860728321.0
4231,12860728321.0
4232,12860728321.0
4233,12860728321.0
4234,12860728321.0
4235,12860728321.0
4236,12860728321.0
4237,12860728321.0
4238,12860728321.0
4239,12860728321.0
4240,12860728321.0
4241,12860728321.0
4242,12860728321.0
4243,12860728321.0
4244,12770067121.0
4245,12770067121.0
4246,12770067121.0
4247,12770067121.0
4248,12770067121.0
4249,12770067121.0
4250,12770067121.0
4251,12769225021.0
4252,12769225021.0
4253,12769225021.0
4254,12769225021.0
4255,12724436221.0
4256,12724436221.0
4257,12733584221.0
4258,12733584221.0
4259,12741963021.0
4260,12741963021.0
4261,12741963021.0
4262,12741963021.0
4263,12741963021.0
4264,12724474071.0
4265,12724474071.0
4266,12724474071.0
4267,12724474071.0
4268,12724474071.0
4269,12724474071.0
4270,12724474071.0
4271,12724474071.0
4272,12724474071.0
4273,12724474071.0
4274,12724474071.0
4275,12724474071.0
4276,12724474071.0
4277,12724474071.0
4278,12724474071.0
4279,12724474071.0
4280,12724474071.0
4281,12724474071.0
4282,12724474071.0
4283,12747301771.0
4284,12747301771.0
4285,12747301771.0
4286,12740365321.0
4287,12740365321.0
4288,12740365321.0
4289,12740365321.0
4290,12740365321.0
4291,12740365321.0
4292,12740365321.0
4293,12740365321.0
4294,12740365321.0
4295,12740365321.0
4296,12740365321.0
4297,12740365321.0
4298,12740365321.0
4299,12740365321.0
4300,12721088921.0
4301,12721088921.0
4302,12721088921.0
4303,12721088921.0
4304,12721088921.0
4305,12721088921.0
4306,12721088921.0
4307,12721088921.0
4308,12721088921.0
4309,12718164971.0
4310,12718164971.0
4311,12718164971.0
4312,12718164971.0
4313,12718164971.0
4314,12718164971.0
4315,12718164971.0
4316,12718164971.0
4317,12718164971.0
4318,12718164971.0
4319,12718164971.0
4320,12718164971.0
4321,12718164971.0
4322,12718164971.0
4323,12702166171.0
4324,12702166171.0
4325,12702166171.0
4326,12702166171.0
4327,12702166171.0
4328,12702166171.0
4329,12702166171.0
4330,12702166171.0
4331,12702166171.0
4332,12702166171.0
4333,12702166171.0
4334,12700154521.0
4335,12700154521.0
4336,12700154521.0
4337,12700154521.0
4338,12700154521.0
4339,12700154521.0
4340,12700154521.0
4341,12700154521.0
4342,12700154521.0
4343,12700154521.0
4344,12700154521.0
4345,12700154521.0
4346,12700154521.0
4347,12700154521.0
4348,12700154521.0
4349,12700154521.0
4350,12700154521.0
4351,12700154521.0
4352,12700154521.0
4353,12700154521.0
4354,12700154521.0
4355,12700154521.0
4356,12700154521.0
4357,12700154521.0
4358,12700154521.0
4359,12700154521.0
4360,12700154521.0
4361,12700154521.0
4362,12700154521.0
4363,12700154521.0
4364,12700154521.0
4365,12700154521.0
4366,12700154521.0
4367,12700154521.0
4368,12700154521.0
4369,12700154521.0
4370,12702057771.0
4371,12702057771.0
4372,12702057771.0
4373,12702057771.0
4374,12702057771.0
4375,12702057771.0
4376,12702057771.0
4377,12702057771.0
4378,12711386171.0
4379,12711386171.0
4380,12711386171.0
4381,12711386171.0
4382,12711386171.0
4383,12711386171.0
4384,12726098021.0
4385,12726098021.0
4386,12726098021.0
4387,12788788221.0
4388,12788788221.0
4389,12788788221.0
4390,12788788221.0
4391,12701206471.0
4392,12701206471.0
4393,12688416871.0
4394,12688416871.0
4395,12742301471.0
4396,12742301471.0
4397,12742301471.0
4398,12742301471.0
4399,12742301471.0
4400,12742301471.0
4401,12742301471.0
4402,12742301471.0
4403,12742301471.0
4404,12742301471.0
4405,12742301471.0
4406,12742301471.0
4407,12742301471.0
4408,12742301471.0
4409,12737942271.0
4410,12729869171.0
4411,12729595871.0
4412,12729595871.0
4413,12731283871.0
4414,12731283871.0
4415,12731953071.0
4416,12731953071.0
4417,12731953071.0
4418,12731953071.0
4419,12729446421.0
4420,12729446421.0
4421,12729446421.0
4422,12729446421.0
